StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,Backlogs,NoOfAttempts,CollegeName,University
264,6.5,1,3,0,80,3.7,No,No,59,66,NotPlaced,0,3.0,Loyola college,JNTUK
265,7.4,1,1,0,88,4.5,No,Yes,76,71,Placed,0,1.0,LBRCE,JNTUA
266,8.2,2,3,2,80,4.8,Yes,Yes,79,84,Placed,0,3.0,LBRCE,JNTUA
267,6.8,2,2,2,80,4.6,No,Yes,61,69,NotPlaced,0,2.0,Loyola college,JNTUK
268,8.0,1,2,1,76,4.5,No,Yes,68,75,NotPlaced,0,2.0,Loyola college,JNTUK
269,8.5,1,3,0,82,4.4,Yes,Yes,68,88,Placed,0,3.0,LBRCE,JNTUA
270,6.6,1,2,1,65,4.1,No,No,56,58,NotPlaced,0,2.0,Loyola college,JNTUK
271,8.4,1,2,0,79,3.8,No,Yes,60,64,NotPlaced,0,2.0,Loyola college,JNTUK
272,7.8,1,1,1,79,3.7,No,Yes,56,59,NotPlaced,0,1.0,Loyola college,JNTUK
273,7.7,1,2,0,81,3.8,Yes,Yes,65,59,NotPlaced,0,2.0,Loyola college,JNTUK
274,6.8,1,1,0,73,3.7,No,Yes,55,65,NotPlaced,0,1.0,Loyola college,JNTUK
275,7.3,1,2,1,71,4.7,No,No,59,57,NotPlaced,0,2.0,Loyola college,JNTUK
276,6.5,2,2,2,79,4.5,Yes,Yes,83,87,Placed,0,2.0,LBRCE,JNTUA
277,8.3,2,1,1,83,4.5,Yes,Yes,82,86,NotPlaced,0,1.0,Loyola college,JNTUK
278,7.3,1,2,1,79,3.8,No,Yes,58,73,NotPlaced,0,2.0,Loyola college,JNTUK
279,6.8,1,2,1,65,3.9,Yes,Yes,71,85,Placed,0,2.0,LBRCE,JNTUA
280,8.7,1,3,2,90,4.8,Yes,Yes,69,88,Placed,0,3.0,LBRCE,JNTUA
281,8.3,2,3,1,90,4.8,Yes,No,55,80,Placed,0,3.0,LBRCE,JNTUA
282,8.2,1,2,1,79,3.8,Yes,Yes,55,70,NotPlaced,0,2.0,Loyola college,JNTUK
283,8.2,1,1,2,86,4.4,No,No,76,82,NotPlaced,0,1.0,Loyola college,JNTUK
284,8.5,0,2,0,81,3.2,No,Yes,55,63,NotPlaced,0,2.0,Loyola college,JNTUK
285,8.0,0,1,1,87,3.8,No,Yes,55,71,NotPlaced,0,1.0,Loyola college,JNTUK
286,7.9,1,1,0,77,4.7,Yes,Yes,64,60,NotPlaced,0,1.0,Loyola college,JNTUK
287,7.7,1,1,2,82,4.4,No,No,55,70,NotPlaced,0,1.0,Loyola college,JNTUK
288,7.6,0,3,3,75,4.3,Yes,Yes,82,87,Placed,0,3.0,LBRCE,JNTUA
289,6.7,1,3,0,77,4.1,Yes,Yes,69,67,NotPlaced,0,3.0,Loyola college,JNTUK
290,8.5,0,2,2,75,4.5,Yes,No,76,83,Placed,0,2.0,LBRCE,JNTUA
291,8.8,1,2,2,90,4.8,Yes,No,75,88,Placed,0,2.0,LBRCE,JNTUA
292,6.5,2,3,1,82,4.6,Yes,No,83,63,NotPlaced,0,3.0,Loyola college,JNTUK
293,7.5,0,1,1,80,4.2,Yes,No,84,64,NotPlaced,0,1.0,Loyola college,JNTUK
294,7.7,2,3,2,78,4.6,Yes,Yes,78,83,NotPlaced,0,3.0,Loyola college,JNTUK
295,7.7,0,1,0,79,4.8,No,Yes,58,71,NotPlaced,0,1.0,Loyola college,JNTUK
296,8.6,1,1,2,84,4.3,Yes,Yes,57,82,Placed,0,1.0,LBRCE,JNTUA
297,7.5,0,2,0,69,3.6,No,No,61,59,NotPlaced,0,2.0,Loyola college,JNTUK
298,6.8,1,1,0,68,4.3,No,Yes,65,69,NotPlaced,0,1.0,Loyola college,JNTUK
299,8.1,0,3,2,90,4.8,Yes,Yes,69,84,NotPlaced,0,3.0,Loyola college,JNTUK
300,8.4,2,3,3,82,4.5,Yes,No,82,85,Placed,0,3.0,LBRCE,JNTUA
301,7.5,1,1,0,67,3.4,No,No,65,71,NotPlaced,0,1.0,Loyola college,JNTUK
302,8.1,1,3,0,70,4.8,Yes,No,71,72,NotPlaced,0,3.0,Loyola college,JNTUK
303,7.4,1,1,1,64,4.0,No,No,55,62,NotPlaced,0,1.0,Loyola college,JNTUK
304,8.4,2,3,2,80,4.6,Yes,Yes,72,79,Placed,0,3.0,LBRCE,JNTUA
305,8.2,0,3,2,90,4.8,Yes,Yes,79,80,Placed,0,3.0,LBRCE,JNTUA
306,8.0,1,2,1,80,4.3,No,Yes,71,61,NotPlaced,0,2.0,Loyola college,JNTUK
307,7.9,0,3,2,90,4.8,Yes,Yes,68,83,Placed,0,3.0,LBRCE,JNTUA
308,6.8,0,1,0,77,3.3,No,No,64,69,NotPlaced,0,1.0,Loyola college,JNTUK
309,8.3,2,3,2,82,4.6,Yes,Yes,76,85,Placed,0,3.0,LBRCE,JNTUA
310,7.4,1,2,1,75,4.3,No,Yes,55,85,NotPlaced,0,2.0,Loyola college,JNTUK
311,7.6,1,1,0,66,4.1,No,Yes,62,73,NotPlaced,0,1.0,Loyola college,JNTUK
312,8.5,2,3,1,90,4.8,Yes,Yes,78,82,NotPlaced,0,3.0,Loyola college,JNTUK
313,8.2,2,3,2,90,4.6,Yes,Yes,77,88,Placed,0,3.0,LBRCE,JNTUA
314,8.2,1,3,2,90,4.3,No,Yes,77,82,Placed,0,3.0,LBRCE,JNTUA
315,6.5,1,1,0,79,3.6,No,Yes,55,64,NotPlaced,0,1.0,Loyola college,JNTUK
316,7.5,1,1,2,82,4.5,Yes,Yes,77,84,Placed,0,1.0,LBRCE,JNTUA
317,7.5,1,2,1,85,4.1,No,Yes,71,84,NotPlaced,0,2.0,Loyola college,JNTUK
318,6.6,0,1,1,67,4.3,No,Yes,56,65,NotPlaced,0,1.0,Loyola college,JNTUK
319,7.6,1,1,1,88,4.5,Yes,Yes,83,86,Placed,0,1.0,LBRCE,JNTUA
320,7.5,1,1,1,81,4.5,Yes,Yes,64,68,NotPlaced,0,1.0,Loyola college,JNTUK
321,7.5,0,2,1,66,4.5,No,Yes,61,71,Placed,0,2.0,LBRCE,JNTUA
322,8.5,2,3,1,85,4.3,Yes,Yes,88,80,Placed,0,3.0,LBRCE,JNTUA
323,7.9,2,1,0,71,4.8,No,Yes,56,66,NotPlaced,0,1.0,Loyola college,JNTUK
324,8.2,0,2,0,85,4.1,Yes,No,57,70,NotPlaced,0,2.0,Loyola college,JNTUK
325,7.2,1,2,0,69,4.0,No,Yes,55,61,NotPlaced,0,2.0,Loyola college,JNTUK
326,8.6,2,3,2,90,4.8,Yes,Yes,75,84,Placed,0,3.0,LBRCE,JNTUA
327,6.5,1,1,1,78,3.9,No,Yes,67,73,Placed,0,1.0,LBRCE,JNTUA
328,8.7,1,3,0,86,4.5,Yes,Yes,77,81,Placed,0,3.0,LBRCE,JNTUA
329,7.8,1,2,0,78,4.8,Yes,Yes,75,65,Placed,0,2.0,LBRCE,JNTUA
330,7.7,1,1,0,80,4.0,No,Yes,55,66,NotPlaced,0,1.0,Loyola college,JNTUK
331,6.5,0,2,0,80,4.6,Yes,Yes,62,86,Placed,0,2.0,LBRCE,JNTUA
332,8.5,1,2,1,71,3.8,Yes,Yes,78,69,NotPlaced,0,2.0,Loyola college,JNTUK
333,7.4,2,3,0,86,4.6,Yes,Yes,75,72,Placed,0,3.0,LBRCE,JNTUA
334,8.6,1,3,2,81,4.8,Yes,Yes,71,82,Placed,0,3.0,LBRCE,JNTUA
335,8.0,1,2,1,88,3.6,No,Yes,69,69,NotPlaced,0,2.0,Loyola college,JNTUK
336,7.8,1,3,1,89,4.6,Yes,Yes,73,79,Placed,0,3.0,LBRCE,JNTUA
337,8.1,1,3,2,90,4.7,Yes,No,72,87,Placed,0,3.0,LBRCE,JNTUA
338,7.2,1,2,0,83,4.5,No,Yes,74,69,NotPlaced,0,2.0,Loyola college,JNTUK
339,8.4,2,3,2,87,4.8,Yes,Yes,78,88,Placed,0,3.0,LBRCE,JNTUA
340,8.4,0,3,2,85,4.6,Yes,Yes,90,79,NotPlaced,0,3.0,Loyola college,JNTUK
341,8.3,0,3,1,88,4.7,Yes,Yes,69,80,NotPlaced,0,3.0,Loyola college,JNTUK
342,7.2,0,2,1,66,3.9,No,No,67,69,NotPlaced,0,2.0,Loyola college,JNTUK
343,8.6,2,3,2,90,4.8,Yes,Yes,77,86,Placed,0,3.0,LBRCE,JNTUA
344,7.9,2,1,0,73,4.2,No,No,56,71,NotPlaced,0,1.0,Loyola college,JNTUK
345,6.6,1,1,2,81,4.8,Yes,No,68,71,NotPlaced,0,1.0,Loyola college,JNTUK
346,7.1,1,1,1,63,3.6,No,Yes,58,68,NotPlaced,0,1.0,Loyola college,JNTUK
347,7.8,0,3,0,90,4.7,Yes,Yes,72,69,Placed,0,3.0,LBRCE,JNTUA
348,6.6,1,1,1,81,4.0,No,No,73,72,NotPlaced,0,1.0,Loyola college,JNTUK
349,6.5,2,3,0,79,3.7,Yes,Yes,68,86,NotPlaced,0,3.0,Loyola college,JNTUK
350,7.5,2,1,0,83,4.6,Yes,No,58,81,NotPlaced,0,1.0,Loyola college,JNTUK
351,7.5,1,2,0,70,3.7,No,Yes,55,66,NotPlaced,0,2.0,Loyola college,JNTUK
352,7.8,0,2,2,74,4.6,Yes,Yes,58,60,NotPlaced,0,2.0,Loyola college,JNTUK
353,6.6,1,2,0,71,4.0,No,No,55,68,Placed,0,2.0,LBRCE,JNTUA
354,7.4,1,2,0,72,4.3,No,Yes,55,62,NotPlaced,0,2.0,Loyola college,JNTUK
355,7.8,1,3,2,77,4.2,Yes,No,77,82,NotPlaced,0,3.0,Loyola college,JNTUK
356,8.2,2,3,2,90,4.8,Yes,Yes,89,84,Placed,0,3.0,LBRCE,JNTUA
357,8.9,2,3,2,89,4.6,Yes,Yes,71,83,Placed,0,3.0,LBRCE,JNTUA
358,8.2,1,2,1,90,4.8,Yes,Yes,78,71,Placed,0,2.0,LBRCE,JNTUA
359,7.5,1,3,0,70,4.2,No,Yes,60,68,NotPlaced,0,3.0,Loyola college,JNTUK
360,7.7,1,2,0,68,3.9,No,Yes,62,63,NotPlaced,0,2.0,Loyola college,JNTUK
361,8.7,1,3,2,90,4.7,Yes,Yes,81,80,Placed,0,3.0,LBRCE,JNTUA
362,7.5,1,1,1,65,4.4,No,Yes,55,60,NotPlaced,0,1.0,Loyola college,JNTUK
363,6.6,1,1,1,82,3.7,No,Yes,55,60,Placed,0,1.0,LBRCE,JNTUA
364,7.4,2,3,1,84,4.8,No,Yes,77,68,Placed,0,3.0,LBRCE,JNTUA
365,7.5,0,3,2,90,4.8,Yes,Yes,82,81,Placed,0,3.0,LBRCE,JNTUA
366,8.2,1,1,1,79,4.6,No,Yes,55,61,NotPlaced,0,1.0,Loyola college,JNTUK
367,8.7,1,2,0,84,4.4,Yes,Yes,65,88,Placed,0,2.0,LBRCE,JNTUA
368,8.0,2,3,1,87,4.2,Yes,Yes,75,81,Placed,0,3.0,LBRCE,JNTUA
369,8.4,2,2,0,76,4.4,Yes,Yes,77,73,Placed,0,2.0,LBRCE,JNTUA
370,8.0,2,2,2,81,4.5,No,No,69,71,NotPlaced,0,2.0,Loyola college,JNTUK
371,7.5,1,2,2,70,4.7,Yes,Yes,55,70,NotPlaced,0,2.0,Loyola college,JNTUK
372,6.5,1,3,2,90,4.0,Yes,No,85,65,Placed,0,3.0,LBRCE,JNTUA
373,7.8,0,3,2,73,4.6,Yes,No,82,85,NotPlaced,0,3.0,Loyola college,JNTUK
374,7.6,1,2,0,64,4.5,No,Yes,62,63,NotPlaced,0,2.0,Loyola college,JNTUK
375,8.7,0,3,0,75,3.7,Yes,Yes,62,74,NotPlaced,0,3.0,Loyola college,JNTUK
376,7.2,1,1,0,85,3.5,No,Yes,84,70,NotPlaced,0,1.0,Loyola college,JNTUK
377,8.1,1,3,2,90,4.7,Yes,Yes,70,85,Placed,0,3.0,LBRCE,JNTUA
378,7.4,1,2,0,77,4.1,Yes,Yes,55,77,NotPlaced,0,2.0,Loyola college,JNTUK
379,8.2,2,2,2,81,4.8,Yes,Yes,78,83,Placed,0,2.0,LBRCE,JNTUA
380,8.2,2,1,2,90,4.8,Yes,Yes,79,68,Placed,0,1.0,LBRCE,JNTUA
381,6.5,1,2,1,65,4.0,Yes,Yes,66,69,NotPlaced,0,2.0,Loyola college,JNTUK
382,7.4,0,2,1,73,3.8,No,No,58,70,NotPlaced,0,2.0,Loyola college,JNTUK
383,7.3,0,1,1,80,3.6,No,Yes,62,65,NotPlaced,0,1.0,Loyola college,JNTUK
384,8.7,0,1,1,87,4.1,No,No,72,63,NotPlaced,0,1.0,Loyola college,JNTUK
385,8.5,2,1,3,82,3.6,Yes,Yes,67,81,NotPlaced,0,1.0,Loyola college,JNTUK
386,8.5,1,3,2,74,4.1,No,Yes,76,68,Placed,0,3.0,LBRCE,JNTUA
387,7.9,1,2,1,76,4.1,Yes,Yes,57,66,NotPlaced,0,2.0,Loyola college,JNTUK
388,7.4,2,3,0,71,4.8,Yes,Yes,86,73,NotPlaced,0,3.0,Loyola college,JNTUK
389,6.7,1,2,0,86,4.4,No,No,76,73,Placed,0,2.0,LBRCE,JNTUA
390,8.3,2,3,2,82,4.8,Yes,Yes,57,73,Placed,0,3.0,LBRCE,JNTUA
391,7.6,1,1,0,76,4.3,No,Yes,66,69,NotPlaced,0,1.0,Loyola college,JNTUK
392,7.5,1,2,0,90,4.2,No,Yes,77,64,Placed,0,2.0,LBRCE,JNTUA
393,8.9,0,3,0,89,4.8,Yes,No,77,78,Placed,0,3.0,LBRCE,JNTUA
394,7.3,1,1,0,79,4.1,Yes,No,57,64,NotPlaced,0,1.0,Loyola college,JNTUK
395,8.6,1,2,0,86,4.8,Yes,Yes,69,77,Placed,0,2.0,LBRCE,JNTUA
396,8.2,2,3,2,90,4.8,Yes,Yes,81,84,Placed,0,3.0,LBRCE,JNTUA
397,7.7,1,1,1,73,4.6,No,No,58,72,NotPlaced,0,1.0,Loyola college,JNTUK
398,7.9,1,3,0,88,4.7,Yes,Yes,87,85,Placed,0,3.0,LBRCE,JNTUA
399,7.4,1,1,1,87,4.6,No,Yes,68,65,NotPlaced,0,1.0,Loyola college,JNTUK
400,6.9,0,1,0,90,4.5,Yes,Yes,81,80,Placed,0,1.0,LBRCE,JNTUA
401,8.0,1,3,2,90,4.8,Yes,Yes,81,86,Placed,0,3.0,LBRCE,JNTUA
402,7.1,1,3,0,81,4.4,Yes,Yes,78,72,NotPlaced,0,3.0,Loyola college,JNTUK
403,6.9,0,1,1,76,3.8,No,No,61,67,NotPlaced,0,1.0,Loyola college,JNTUK
404,8.5,2,3,2,90,4.8,Yes,Yes,80,84,Placed,0,3.0,LBRCE,JNTUA
405,6.9,0,1,2,76,4.8,Yes,No,78,82,Placed,0,1.0,LBRCE,JNTUA
406,7.3,1,1,1,77,4.7,Yes,Yes,57,75,NotPlaced,0,1.0,Loyola college,JNTUK
407,7.8,2,3,0,89,4.6,No,Yes,71,68,NotPlaced,0,3.0,Loyola college,JNTUK
408,8.3,2,1,0,81,4.1,Yes,Yes,76,83,NotPlaced,0,1.0,Loyola college,JNTUK
409,8.6,1,3,2,83,4.4,Yes,Yes,71,83,Placed,0,3.0,LBRCE,JNTUA
410,8.6,2,3,0,87,4.8,No,No,75,66,NotPlaced,0,3.0,Loyola college,JNTUK
411,8.7,2,1,0,90,4.7,Yes,Yes,74,86,Placed,0,1.0,LBRCE,JNTUA
412,7.5,1,3,2,90,4.2,Yes,Yes,80,72,Placed,0,3.0,LBRCE,JNTUA
413,7.8,0,1,1,63,4.5,No,No,61,65,NotPlaced,0,1.0,Loyola college,JNTUK
414,6.5,0,1,0,71,3.4,No,Yes,59,67,NotPlaced,0,1.0,Loyola college,JNTUK
415,7.6,1,3,1,73,4.4,No,Yes,55,62,NotPlaced,0,3.0,Loyola college,JNTUK
416,6.5,1,1,1,80,3.8,Yes,Yes,58,65,NotPlaced,0,1.0,Loyola college,JNTUK
417,8.0,1,3,0,75,4.3,No,No,57,66,NotPlaced,0,3.0,Loyola college,JNTUK
418,8.0,2,3,0,86,4.8,Yes,Yes,73,82,Placed,0,3.0,LBRCE,JNTUA
419,7.5,1,1,0,67,4.2,Yes,Yes,57,70,Placed,0,1.0,LBRCE,JNTUA
420,7.8,1,3,0,78,4.4,No,Yes,77,70,Placed,0,3.0,LBRCE,JNTUA
421,7.3,1,1,1,75,3.6,No,Yes,55,66,NotPlaced,0,1.0,Loyola college,JNTUK
422,7.8,1,2,0,82,4.7,Yes,Yes,77,67,NotPlaced,0,2.0,Loyola college,JNTUK
423,6.5,1,1,1,82,3.4,No,No,56,66,NotPlaced,0,1.0,Loyola college,JNTUK
424,8.1,1,3,3,90,4.8,Yes,Yes,69,82,Placed,0,3.0,LBRCE,JNTUA
425,7.9,0,1,0,85,4.5,Yes,No,76,81,NotPlaced,0,1.0,Loyola college,JNTUK
426,8.7,1,3,0,74,4.6,Yes,Yes,86,83,Placed,0,3.0,LBRCE,JNTUA
427,7.1,2,2,0,76,4.0,No,Yes,55,69,Placed,0,2.0,LBRCE,JNTUA
428,8.9,1,3,2,81,4.8,Yes,No,82,81,Placed,0,3.0,LBRCE,JNTUA
429,8.3,0,3,0,75,4.2,Yes,No,77,69,NotPlaced,0,3.0,Loyola college,JNTUK
430,8.3,1,2,0,90,4.5,Yes,Yes,82,80,Placed,0,2.0,LBRCE,JNTUA
431,7.9,2,3,2,86,4.7,Yes,Yes,69,82,Placed,0,3.0,LBRCE,JNTUA
432,8.1,2,3,2,90,4.5,Yes,Yes,78,81,Placed,0,3.0,LBRCE,JNTUA
433,7.7,2,1,1,64,3.7,No,Yes,77,70,NotPlaced,0,1.0,Loyola college,JNTUK
434,8.1,2,3,2,85,4.5,Yes,Yes,76,88,Placed,0,3.0,LBRCE,JNTUA
435,7.8,1,3,0,81,4.3,No,No,64,70,NotPlaced,0,3.0,Loyola college,JNTUK
436,7.2,1,1,1,67,3.8,No,No,59,63,NotPlaced,0,1.0,Loyola college,JNTUK
437,8.4,1,1,2,84,4.8,Yes,Yes,82,68,Placed,0,1.0,LBRCE,JNTUA
438,8.4,2,3,2,90,4.8,Yes,Yes,82,86,Placed,0,3.0,LBRCE,JNTUA
439,8.2,1,1,0,76,4.2,No,Yes,55,62,NotPlaced,0,1.0,Loyola college,JNTUK
440,6.5,0,1,0,67,4.3,Yes,No,81,63,Placed,0,1.0,LBRCE,JNTUA
441,6.5,1,1,0,73,4.1,No,Yes,55,66,NotPlaced,0,1.0,Loyola college,JNTUK
442,8.3,2,3,2,90,4.8,Yes,Yes,74,83,Placed,0,3.0,LBRCE,JNTUA
443,8.2,0,3,2,78,4.5,No,Yes,88,84,Placed,0,3.0,LBRCE,JNTUA
444,8.1,1,2,2,76,4.5,Yes,Yes,79,81,Placed,0,2.0,LBRCE,JNTUA
445,6.5,1,1,1,60,3.8,No,No,56,62,NotPlaced,0,1.0,Loyola college,JNTUK
446,8.2,0,3,1,83,4.7,Yes,No,81,87,NotPlaced,0,3.0,Loyola college,JNTUK
447,7.7,1,3,1,75,4.6,Yes,Yes,74,63,NotPlaced,0,3.0,Loyola college,JNTUK
448,7.7,0,3,2,89,4.4,Yes,Yes,82,85,Placed,0,3.0,LBRCE,JNTUA
449,6.5,1,1,0,80,4.3,Yes,Yes,75,68,NotPlaced,0,1.0,Loyola college,JNTUK
450,8.3,2,3,2,87,4.8,Yes,Yes,74,80,NotPlaced,0,3.0,Loyola college,JNTUK
451,8.0,1,3,0,77,4.1,No,No,82,84,Placed,0,3.0,LBRCE,JNTUA
452,8.6,0,2,1,90,4.6,Yes,Yes,56,87,Placed,0,2.0,LBRCE,JNTUA
453,7.6,0,2,0,83,4.2,No,Yes,55,70,NotPlaced,0,2.0,Loyola college,JNTUK
454,7.0,1,1,1,71,4.3,No,Yes,74,64,NotPlaced,0,1.0,Loyola college,JNTUK
455,7.9,2,3,2,90,4.8,Yes,Yes,78,86,Placed,0,3.0,LBRCE,JNTUA
456,7.7,1,3,2,84,4.6,Yes,Yes,80,83,Placed,0,3.0,LBRCE,JNTUA
457,7.4,1,3,0,76,4.4,Yes,Yes,58,71,NotPlaced,0,3.0,Loyola college,JNTUK
458,6.5,1,1,1,78,4.1,No,Yes,55,62,NotPlaced,0,1.0,Loyola college,JNTUK
459,7.4,1,2,0,73,4.3,No,Yes,65,68,NotPlaced,0,2.0,Loyola college,JNTUK
460,7.8,2,3,2,84,4.1,Yes,Yes,76,80,Placed,0,3.0,LBRCE,JNTUA
461,7.7,1,1,0,80,4.8,Yes,Yes,55,61,NotPlaced,0,1.0,Loyola college,JNTUK
462,7.9,0,1,0,60,3.4,No,No,64,59,NotPlaced,0,1.0,Loyola college,JNTUK
463,7.4,1,1,0,79,4.8,No,Yes,72,66,NotPlaced,0,1.0,Loyola college,JNTUK
464,8.2,2,2,1,76,4.6,Yes,Yes,66,65,NotPlaced,0,2.0,Loyola college,JNTUK
465,7.4,0,1,0,78,4.6,No,No,56,69,NotPlaced,0,1.0,Loyola college,JNTUK
466,6.7,1,1,1,66,3.6,No,No,55,67,NotPlaced,0,1.0,Loyola college,JNTUK
467,6.5,1,2,0,84,4.2,Yes,No,74,78,NotPlaced,0,2.0,Loyola college,JNTUK
468,7.8,0,1,1,73,4.8,Yes,Yes,77,88,Placed,0,1.0,LBRCE,JNTUA
469,7.2,1,2,1,68,4.4,No,No,55,64,NotPlaced,0,2.0,Loyola college,JNTUK
470,8.1,0,2,0,88,4.0,No,Yes,67,84,Placed,0,2.0,LBRCE,JNTUA
471,8.2,1,2,0,83,4.6,Yes,Yes,66,86,Placed,0,2.0,LBRCE,JNTUA
472,8.2,0,3,3,90,4.7,Yes,Yes,65,87,Placed,0,3.0,LBRCE,JNTUA
473,8.4,2,1,2,81,4.7,Yes,Yes,77,82,NotPlaced,0,1.0,Loyola college,JNTUK
474,7.8,0,3,2,77,4.2,Yes,Yes,83,76,NotPlaced,0,3.0,Loyola college,JNTUK
475,7.3,1,2,1,75,4.6,No,Yes,55,75,NotPlaced,0,2.0,Loyola college,JNTUK
476,7.5,1,1,0,67,4.6,No,No,86,62,NotPlaced,0,1.0,Loyola college,JNTUK
477,8.0,2,1,0,74,4.1,No,Yes,80,67,Placed,0,1.0,LBRCE,JNTUA
478,7.5,2,3,2,90,4.7,Yes,Yes,80,83,Placed,0,3.0,LBRCE,JNTUA
479,8.4,2,3,1,85,4.7,Yes,Yes,63,78,Placed,0,3.0,LBRCE,JNTUA
480,6.6,1,1,0,73,3.4,No,No,56,69,NotPlaced,0,1.0,Loyola college,JNTUK
481,7.6,1,1,0,66,3.7,Yes,Yes,65,60,NotPlaced,0,1.0,Loyola college,JNTUK
482,7.1,1,2,0,80,4.3,Yes,Yes,69,65,NotPlaced,0,2.0,Loyola college,JNTUK
483,7.6,1,2,2,69,3.3,No,Yes,64,63,NotPlaced,0,2.0,Loyola college,JNTUK
484,7.5,1,1,2,75,3.5,Yes,Yes,55,64,NotPlaced,0,1.0,Loyola college,JNTUK
485,6.5,1,1,0,74,3.9,No,No,70,67,NotPlaced,0,1.0,Loyola college,JNTUK
486,6.7,1,1,1,73,4.0,No,Yes,62,65,NotPlaced,0,1.0,Loyola college,JNTUK
487,8.3,1,3,1,86,4.8,No,Yes,80,67,NotPlaced,0,3.0,Loyola college,JNTUK
488,8.6,2,1,2,73,4.6,Yes,No,55,82,NotPlaced,0,1.0,Loyola college,JNTUK
489,6.6,1,3,0,70,4.1,Yes,No,78,63,Placed,0,3.0,LBRCE,JNTUA
490,8.3,1,3,0,82,4.8,Yes,Yes,71,88,NotPlaced,0,3.0,Loyola college,JNTUK
491,7.6,1,2,1,76,3.9,No,No,55,69,NotPlaced,0,2.0,Loyola college,JNTUK
492,8.3,2,3,2,79,4.4,Yes,Yes,74,80,Placed,0,3.0,LBRCE,JNTUA
493,8.5,1,2,1,70,4.5,Yes,Yes,74,64,Placed,0,2.0,LBRCE,JNTUA
494,7.7,1,2,0,82,4.3,No,Yes,77,67,NotPlaced,0,2.0,Loyola college,JNTUK
495,7.4,1,1,0,89,4.4,No,Yes,58,73,NotPlaced,0,1.0,Loyola college,JNTUK
496,8.8,1,3,2,88,4.8,Yes,Yes,79,86,Placed,0,3.0,LBRCE,JNTUA
497,7.0,1,2,0,75,4.6,Yes,Yes,78,67,NotPlaced,0,2.0,Loyola college,JNTUK
498,7.7,0,3,2,86,4.7,No,Yes,79,67,NotPlaced,0,3.0,Loyola college,JNTUK
499,7.5,0,2,0,71,3.4,No,No,55,62,NotPlaced,0,2.0,Loyola college,JNTUK
500,7.5,1,1,1,79,3.6,No,Yes,63,65,NotPlaced,0,1.0,Loyola college,JNTUK
501,7.8,1,1,0,82,4.2,No,Yes,75,71,NotPlaced,0,1.0,Loyola college,JNTUK
502,6.8,1,1,2,74,4.2,Yes,No,77,84,NotPlaced,0,1.0,Loyola college,JNTUK
503,7.3,0,1,0,80,3.5,No,Yes,55,61,NotPlaced,0,1.0,Loyola college,JNTUK
504,7.2,0,2,1,60,3.6,No,No,74,71,NotPlaced,0,2.0,Loyola college,JNTUK
505,6.7,2,0,0,69,3.9,No,Yes,76,71,NotPlaced,0,0.0,Loyola college,JNTUK
506,7.3,0,3,2,77,4.6,Yes,Yes,72,88,Placed,0,3.0,LBRCE,JNTUA
507,6.6,2,3,1,72,4.6,Yes,No,56,57,NotPlaced,0,3.0,Loyola college,JNTUK
508,6.9,2,1,0,67,4.0,Yes,No,59,61,NotPlaced,0,1.0,Loyola college,JNTUK
509,8.2,1,1,0,79,4.2,No,No,72,69,NotPlaced,0,1.0,Loyola college,JNTUK
510,6.7,1,2,1,80,4.1,No,No,63,59,NotPlaced,0,2.0,Loyola college,JNTUK
511,7.9,1,2,1,63,4.2,No,Yes,56,69,NotPlaced,0,2.0,Loyola college,JNTUK
512,8.3,2,3,2,89,4.7,Yes,Yes,80,88,Placed,0,3.0,LBRCE,JNTUA
513,6.8,0,2,0,88,4.5,No,Yes,67,63,NotPlaced,0,2.0,Loyola college,JNTUK
514,7.6,1,2,0,88,4.8,No,Yes,57,68,NotPlaced,0,2.0,Loyola college,JNTUK
515,7.9,2,3,2,90,4.8,Yes,Yes,80,84,NotPlaced,0,3.0,Loyola college,JNTUK
516,6.5,0,3,0,81,4.8,Yes,Yes,90,68,NotPlaced,0,3.0,Loyola college,JNTUK
517,7.3,1,1,1,69,4.2,No,No,55,65,NotPlaced,0,1.0,Loyola college,JNTUK
518,7.7,2,3,0,78,4.1,Yes,Yes,70,81,NotPlaced,0,3.0,Loyola college,JNTUK
519,7.9,1,2,2,75,4.6,Yes,Yes,71,85,NotPlaced,0,2.0,Loyola college,JNTUK
520,7.9,2,3,1,82,4.2,Yes,Yes,83,69,NotPlaced,0,3.0,Loyola college,JNTUK
521,7.5,1,1,0,71,3.7,No,Yes,55,61,NotPlaced,0,1.0,Loyola college,JNTUK
522,7.5,1,3,0,86,4.2,Yes,Yes,81,71,NotPlaced,0,3.0,Loyola college,JNTUK
523,8.2,1,1,2,83,4.4,Yes,Yes,64,80,Placed,0,1.0,LBRCE,JNTUA
524,8.0,0,3,3,90,4.3,Yes,Yes,75,87,Placed,0,3.0,LBRCE,JNTUA
525,7.5,1,3,1,89,4.2,No,Yes,72,71,NotPlaced,0,3.0,Loyola college,JNTUK
526,7.8,1,1,0,69,4.7,No,No,57,64,NotPlaced,0,1.0,Loyola college,JNTUK
527,8.1,0,2,0,80,4.5,No,Yes,69,83,NotPlaced,0,2.0,Loyola college,JNTUK
